freq,temp,util,power
1200000.00,79828.01,49.69,4.76
1200000.00,79667.76,49.46,4.76
1200000.00,79534.26,49.30,4.81
1200000.00,79704.57,49.77,4.81
1200000.00,79855.32,50.18,4.81
1200000.00,80005.23,50.59,4.81
1200000.00,80054.00,49.92,4.80
1200000.00,80054.00,47.50,4.80
1200000.00,80054.00,45.89,4.80
1200000.00,80054.00,45.06,4.80
1200000.00,80054.00,45.53,4.77
1200000.00,80054.00,45.82,4.77
1200000.00,80054.00,46.10,4.77
1200000.00,80054.00,46.59,4.77
1200000.00,80054.00,47.15,4.72
1200000.00,80054.00,47.68,4.72
1200000.00,80054.00,47.15,4.72
1200000.00,80054.00,46.62,4.72
1200000.00,80054.00,46.07,4.83
1200000.00,79984.09,46.34,4.83
1200000.00,79767.83,47.31,4.83
1200000.00,79620.71,47.97,4.83
1200000.00,79516.00,48.21,4.83
1200000.00,79516.00,47.28,4.83
1200000.00,79516.00,46.56,4.83
1200000.00,79516.00,46.17,4.83
1200000.00,79516.00,47.81,4.78
1200000.00,79516.00,48.93,4.78
1200000.00,79516.00,49.99,4.78
1200000.00,79516.00,49.55,4.78
1200000.00,79516.00,48.99,4.71
1200000.00,79516.00,48.55,4.71
1200000.00,79516.00,48.24,4.71
1200000.00,79516.00,47.50,4.71
1200000.00,79516.00,46.95,4.83
1200000.00,79566.31,46.86,4.83
1200000.00,79769.94,47.21,4.83
1200000.00,79924.00,47.47,4.83
1200000.00,80016.84,47.58,4.83
1200000.00,79824.54,46.98,4.83
1200000.00,79669.89,46.51,4.83
1200000.00,79518.79,46.04,4.83
1200000.00,79719.85,46.17,4.82
1200000.00,80228.22,46.52,4.82
1200000.00,80534.17,46.73,4.82
1200000.00,80467.59,47.15,4.82
1200000.00,79941.06,48.73,4.71
1200000.00,79636.79,49.64,4.71
1200000.00,79516.00,49.66,4.71
1200000.00,79516.00,47.43,4.71
1200000.00,79516.00,46.30,4.77
1200000.00,79578.22,46.03,4.77
1200000.00,79796.95,46.03,4.77
1200000.00,79949.72,46.03,4.77
1200000.00,80026.46,46.11,4.84
1200000.00,79848.41,46.64,4.84
1200000.00,79695.95,47.09,4.84
1200000.00,79546.97,47.53,4.84
1200000.00,79516.00,47.75,4.82
1200000.00,79516.00,48.13,4.82
1200000.00,79516.00,48.37,4.82
1200000.00,79516.00,48.42,4.82
1200000.00,79516.00,48.06,4.69
1200000.00,79516.00,47.84,4.69
1200000.00,79579.45,47.68,4.69
1200000.00,79776.39,47.66,4.69
1200000.00,79913.84,47.64,4.77
1200000.00,80052.44,47.62,4.77
1200000.00,80054.00,47.50,4.77
1200000.00,80054.00,47.17,4.77
1200000.00,80054.00,46.96,4.83
1200000.00,80054.00,47.03,4.83
1200000.00,80054.00,47.70,4.83
1200000.00,80054.00,48.20,4.83
1200000.00,80054.00,48.15,4.83
1200000.00,80054.00,47.17,4.83
1200000.00,80054.00,46.48,4.83
1200000.00,80041.67,46.05,4.83
1200000.00,79938.19,46.21,4.75
1200000.00,79869.09,46.32,4.75
1200000.00,79777.31,46.47,4.75
1200000.00,79707.90,46.57,4.75
1200000.00,79637.07,46.69,4.67
1200000.00,79567.92,46.79,4.67
1200000.00,79516.00,46.44,4.67
1200000.00,79516.00,48.74,4.67
1200000.00,79516.00,51.94,4.78
1200000.00,79516.00,51.31,4.78
1200000.00,79516.00,48.26,4.78
1200000.00,79516.00,46.13,4.78
1200000.00,79516.00,45.38,4.63
1200000.00,79516.00,46.73,4.63
1200000.00,79516.00,47.68,4.63
1200000.00,79516.00,48.39,4.63
1200000.00,79516.00,47.58,4.60
1200000.00,79516.00,47.05,4.60
1200000.00,79557.98,47.00,4.60
1200000.00,79738.86,47.54,4.60
1200000.00,79880.35,47.97,4.51
1200000.00,80020.87,48.39,4.51
1200000.00,80000.30,48.42,4.51
1200000.00,79805.94,48.18,4.51
1200000.00,79641.40,47.98,4.79
1200000.00,79516.00,47.85,4.79
1200000.00,79516.00,48.25,4.79
1200000.00,79516.00,48.62,4.79
1200000.00,79516.00,49.13,4.81
1200000.00,79516.00,49.19,4.81
1200000.00,79516.00,48.73,4.81
1200000.00,79516.00,48.36,4.81
1200000.00,79485.23,47.97,4.70
1200000.00,79228.52,47.75,4.70
1200000.00,79070.18,47.62,4.70
1200000.00,79015.22,47.37,4.70
1200000.00,79218.84,46.40,4.59
1200000.00,79378.65,45.65,4.59
1200000.00,79516.00,45.04,4.59
1200000.00,79516.00,45.61,4.59
1200000.00,79516.00,46.24,4.40
1200000.00,79516.00,46.77,4.40
1200000.00,79436.78,46.51,4.40
1200000.00,79198.45,45.73,4.40
1200000.00,78987.10,45.03,4.59
1200000.00,79052.95,45.47,4.59
1200000.00,79283.18,46.92,4.59
1200000.00,79445.80,47.95,4.59
1200000.00,79131.02,46.84,4.66
1200000.00,78440.00,44.09,4.66
1200000.00,78440.00,44.66,4.66
1200000.00,78440.00,45.21,4.50
1200000.00,78440.00,45.76,4.50
1200000.00,78499.19,45.99,4.50
1200000.00,78717.34,46.30,4.50
1200000.00,78893.93,46.55,4.50
1200000.00,78978.00,46.67,4.50
1200000.00,78978.00,46.71,4.50
1200000.00,78978.00,46.74,4.50
1200000.00,78978.00,46.82,4.61
1200000.00,78978.00,47.36,4.61
1200000.00,78978.00,47.84,4.61
1200000.00,78978.00,48.33,4.61
1200000.00,78978.00,47.80,4.64
1200000.00,78978.00,46.83,4.64
1200000.00,78978.00,47.39,4.64
1200000.00,78978.00,47.90,4.45
1200000.00,78978.00,48.41,4.45
1200000.00,78978.00,48.67,4.45
1200000.00,78978.00,49.29,4.45
1200000.00,78978.00,49.81,4.57
1200000.00,78933.76,49.80,4.57
1200000.00,78733.55,48.92,4.57
1200000.00,78577.68,48.23,4.57
1200000.00,78474.34,47.57,4.64
1200000.00,78662.08,47.31,4.64
1200000.00,78816.58,47.10,4.64
1200000.00,78973.02,46.88,4.64
1200000.00,78646.39,46.88,4.61
1200000.00,78488.18,46.88,4.61
1200000.00,78549.18,46.86,4.61
1200000.00,78976.57,46.82,4.61
1200000.00,79293.24,46.80,4.44
1200000.00,79471.98,46.74,4.44
1200000.00,79131.52,46.51,4.44
1200000.00,78833.57,46.30,4.44
1200000.00,78536.04,46.10,4.57
1200000.00,78440.00,46.11,4.57
1200000.00,78440.00,46.40,4.57
1200000.00,78440.00,46.62,4.57
1200000.00,78440.00,46.73,4.64
1200000.00,78440.00,46.50,4.64
1200000.00,78440.00,46.31,4.64
1200000.00,78454.69,46.08,4.64
1200000.00,78651.25,46.65,4.67
1200000.00,78831.16,47.19,4.67
1200000.00,78964.48,47.64,4.67
1200000.00,78796.96,47.91,4.67
1200000.00,78640.24,48.16,4.50
1200000.00,78486.80,48.41,4.50
1200000.00,78493.09,48.48,4.50
1200000.00,78696.20,48.46,4.50
1200000.00,78895.51,48.44,4.61
1200000.00,78978.00,48.28,4.61
1200000.00,78978.00,47.44,4.61
1200000.00,78978.00,46.74,4.61
1200000.00,78952.83,45.99,4.66
1200000.00,78774.51,45.70,4.66
1200000.00,78620.88,45.45,4.66
1200000.00,78458.63,45.19,4.66
1200000.00,78554.82,45.86,4.66
1200000.00,78824.62,47.50,4.66
1200000.00,78972.49,48.44,4.66
1200000.00,78806.32,48.44,4.66
1200000.00,78648.66,48.44,4.51
1200000.00,78490.42,48.44,4.51
1200000.00,78440.00,48.44,4.51
1200000.00,78440.00,48.46,4.51
1200000.00,78440.00,48.48,4.58
1200000.00,78440.00,48.44,4.58
1200000.00,78440.00,48.15,4.58
1200000.00,78440.00,47.91,4.58
1200000.00,78440.00,47.78,4.66
1200000.00,78440.00,49.88,4.66
1200000.00,78440.00,51.81,4.66
1200000.00,78453.15,55.05,4.66
1200000.00,78618.53,59.55,4.95
1200000.00,78773.96,63.79,4.95
1200000.00,78930.82,68.07,4.95
1200000.00,79012.95,69.39,4.95
1200000.00,79143.56,69.51,4.95
1200000.00,79238.73,69.60,4.95
1200000.00,79333.72,69.69,4.95
1200000.00,79428.81,69.78,4.95
1200000.00,79516.00,69.99,5.36
1200000.00,79516.00,70.86,5.36
1200000.00,79516.00,71.59,5.36
1200000.00,79516.00,72.33,5.36
1200000.00,79516.00,72.21,5.09
1200000.00,79516.00,71.23,5.09
1200000.00,79516.00,70.59,5.09
1200000.00,79297.92,70.54,5.09
1200000.00,78771.54,71.08,4.86
1200000.00,78462.50,71.41,4.86
1200000.00,78513.46,71.43,4.86
1200000.00,78742.93,71.43,4.86
1200000.00,78895.49,71.43,4.87
1200000.00,78978.00,71.43,4.87
1200000.00,78978.00,71.43,4.87
1200000.00,78978.00,71.43,4.87
1200000.00,78988.38,71.39,4.99
1200000.00,79149.72,70.77,4.99
1200000.00,79300.95,70.18,4.99
1200000.00,79451.86,69.60,4.99
1200000.00,79516.00,69.59,4.99
1200000.00,79516.00,70.32,4.99
1200000.00,79516.00,70.82,4.99
1200000.00,79516.00,71.46,4.99
1200000.00,79516.00,72.39,4.92
1200000.00,79516.00,73.08,4.92
1200000.00,79490.61,73.36,4.92
1200000.00,79316.49,72.16,4.92
1200000.00,79144.83,70.98,4.85
1200000.00,78995.76,69.96,4.85
1200000.00,78978.00,69.95,4.85
1200000.00,78978.00,70.31,4.85
1200000.00,78978.00,70.64,4.99
1200000.00,79013.96,70.53,4.99
1200000.00,79196.63,69.31,4.99
1200000.00,79343.05,68.34,4.99
1200000.00,79516.00,67.28,5.04
1200000.00,79516.00,68.56,5.04
1200000.00,79516.00,69.77,5.04
1200000.00,79516.00,71.10,5.04
1200000.00,79572.94,71.48,5.09
1200000.00,79773.58,70.93,5.09
1200000.00,79918.54,70.53,5.09
1200000.00,80047.86,70.17,5.09
1200000.00,79854.68,70.70,5.08
1200000.00,79710.02,71.10,5.08
1200000.00,79565.18,71.51,5.08
1200000.00,79516.00,71.64,5.08
1200000.00,79516.00,71.64,4.97
1200000.00,79516.00,71.64,4.97
1200000.00,79516.00,71.64,4.97
1200000.00,79578.36,72.16,4.97
1200000.00,79843.62,74.34,5.17
1200000.00,79994.81,75.59,5.17
1200000.00,80219.27,77.44,5.17
1200000.00,80374.51,78.73,5.17
1200000.00,80525.47,79.97,5.49
1200000.00,80515.10,80.93,5.49
1200000.00,80205.03,82.58,5.49
1200000.00,79972.30,83.83,5.49
1200000.00,79728.58,85.13,5.63
1200000.00,79516.00,86.35,5.63
1200000.00,79516.00,88.53,5.63
1200000.00,79516.00,90.61,5.63
1200000.00,79516.00,93.43,5.33
1200000.00,79516.00,95.36,5.33
1200000.00,79516.00,96.73,5.33
1200000.00,79516.00,98.03,5.33
1200000.00,79516.00,99.79,5.36
1200000.00,79516.00,97.16,5.36
1200000.00,79516.00,90.33,5.36
1200000.00,79516.00,86.32,5.36
1200000.00,79516.00,83.85,5.21
1200000.00,79516.00,88.74,5.21
1200000.00,79516.00,93.07,5.21
1200000.00,79516.00,97.42,5.21
1200000.00,79547.74,100.00,5.41
1200000.00,79706.71,100.00,5.41
1200000.00,79835.19,100.00,5.41
1200000.00,79964.31,100.00,5.41
1200000.00,80091.56,99.54,5.34
1200000.00,80243.74,97.68,5.34
1200000.00,80357.10,96.29,5.34
1200000.00,80471.09,94.90,5.34
1200000.00,80592.00,93.73,5.50
1200000.00,80592.00,95.94,5.50
1200000.00,80592.00,97.44,5.50
1200000.00,80592.00,98.84,5.50
1200000.00,80592.00,99.70,5.47
1200000.00,80592.00,95.70,5.47
1200000.00,80592.00,91.98,5.47
1200000.00,80592.00,88.27,5.47
1200000.00,80592.00,84.35,5.15
1200000.00,80605.08,82.18,5.15
1200000.00,80700.93,84.83,5.15
1200000.00,80784.06,87.13,5.15
1200000.00,80898.59,90.30,5.34
1200000.00,80981.76,92.60,5.34
1200000.00,81064.67,94.90,5.34
1200000.00,81117.72,96.52,5.34
1200000.00,80951.73,94.02,5.82
1200000.00,80742.98,90.87,5.82
1200000.00,80627.42,89.13,5.82
1200000.00,80592.00,89.47,5.82
1200000.00,80592.00,92.90,5.26
1200000.00,80592.00,95.39,5.26
1200000.00,80592.00,97.92,5.26
1200000.00,80592.00,99.98,5.26
1200000.00,80592.00,99.68,5.28
1200000.00,80592.00,99.42,5.28
1200000.00,80592.00,99.15,5.28
1200000.00,80592.00,98.89,5.28
1200000.00,80592.00,98.68,5.25
1200000.00,80592.00,98.24,5.25
1200000.00,80592.00,97.94,5.25
1200000.00,80592.00,97.60,5.25
1200000.00,80592.00,98.18,5.29
1200000.00,80592.00,99.42,5.29
1200000.00,80592.00,99.99,5.29
1200000.00,80649.50,99.24,5.21
1200000.00,80822.15,96.94,5.21
1200000.00,80938.23,95.40,5.21
1200000.00,81054.40,93.86,5.21
1200000.00,81099.00,93.27,5.40
1200000.00,80948.64,95.27,5.40
1200000.00,80829.72,96.84,5.40
1200000.00,80710.58,98.43,5.40
1200000.00,80617.45,99.89,5.40
1200000.00,80781.80,99.16,5.40
1200000.00,80920.90,98.54,5.40
1200000.00,81060.36,97.93,5.40
1200000.00,81262.84,86.73,5.19
1200000.00,81544.34,63.66,5.19
1200000.00,81655.32,53.35,5.19
1200000.00,81420.36,50.13,4.51
1200000.00,81263.20,47.98,4.51
1200000.00,81120.89,46.19,4.51
1200000.00,80959.89,46.88,4.51
1200000.00,80758.05,47.73,4.43
1200000.00,80606.38,48.38,4.43
1200000.00,80592.00,48.35,4.43
1200000.00,80592.00,48.08,4.43
1200000.00,80592.00,47.83,4.60
1200000.00,80592.00,47.81,4.60
1200000.00,80592.00,48.03,4.60
1200000.00,80592.00,48.20,4.60
1200000.00,80592.00,48.57,4.61
1200000.00,80592.00,48.88,4.61
1200000.00,80592.00,49.11,4.61
1200000.00,80592.00,49.19,4.82
1200000.00,80592.00,48.72,4.82
1200000.00,80592.00,48.34,4.82
1200000.00,80592.00,47.97,4.82
1200000.00,80515.57,48.13,4.82
1200000.00,80282.96,49.07,4.82
1200000.00,80126.65,49.71,4.82
1200000.00,80012.73,49.69,4.82
1200000.00,79756.13,47.73,4.57
1200000.00,79596.60,46.52,4.57
1200000.00,79554.19,45.77,4.57
1200000.00,79755.65,45.08,4.57
1200000.00,80038.78,44.12,4.48
1200000.00,79981.55,44.31,4.48
1200000.00,79746.89,45.11,4.48
1200000.00,79589.49,45.65,4.48
1200000.00,79516.00,45.97,4.62
1200000.00,79516.00,46.30,4.62
1200000.00,79516.00,46.56,4.62
1200000.00,79516.00,46.76,4.62
1200000.00,79516.00,46.49,4.60
1200000.00,79516.00,46.27,4.60
1200000.00,79516.00,46.05,4.60
1200000.00,79516.00,46.01,4.60
1200000.00,79516.00,46.94,4.42
1200000.00,79516.00,47.56,4.42
1200000.00,79516.00,47.50,4.42
1200000.00,79516.00,46.88,4.42
1200000.00,79516.00,46.70,4.59
1200000.00,79516.00,47.02,4.59
1200000.00,79516.00,47.31,4.59
1200000.00,79516.00,47.59,4.59
1200000.00,79516.00,47.39,4.60
1200000.00,79516.00,46.65,4.60
1200000.00,79516.00,46.15,4.60
1200000.00,79516.00,45.89,4.60
1200000.00,79516.00,45.83,4.53
1200000.00,79516.00,45.79,4.53
1200000.00,79536.65,45.77,4.53
1200000.00,79712.20,45.86,4.53
1200000.00,79924.69,45.97,4.49
1200000.00,80041.48,46.05,4.49
1200000.00,79876.18,46.28,4.49
1200000.00,79676.27,46.55,4.49
1200000.00,79520.28,46.77,4.64
1200000.00,79516.00,47.04,4.64
1200000.00,79516.00,47.80,4.64
1200000.00,79516.00,48.29,4.64
1200000.00,79516.00,48.29,4.63
1200000.00,79516.00,47.63,4.63
1200000.00,79516.00,47.16,4.63
1200000.00,79516.00,46.83,4.63
1200000.00,79516.00,46.47,4.58
1200000.00,79516.00,46.23,4.58
1200000.00,79516.00,46.05,4.58
1200000.00,79516.00,46.28,4.58
1200000.00,79516.00,46.56,4.46
1200000.00,79516.00,46.78,4.46
1200000.00,79516.00,47.22,4.46
1200000.00,79516.00,47.48,4.46
1200000.00,79499.46,47.69,4.62
1200000.00,79328.49,47.67,4.62
1200000.00,79174.92,47.65,4.62
1200000.00,79020.91,47.62,4.62
1200000.00,79037.01,47.54,4.62
1200000.00,79246.79,47.25,4.62
1200000.00,79397.05,47.04,4.62
1200000.00,79516.00,46.88,4.62
1200000.00,79516.00,46.88,4.60
1200000.00,79516.00,46.88,4.60
1200000.00,79516.00,46.88,4.60
1200000.00,79516.00,47.10,4.60
1200000.00,79516.00,47.37,4.49
1200000.00,79516.00,47.79,4.49
1200000.00,79516.00,48.44,4.49
1200000.00,79516.00,49.13,4.64
1200000.00,79516.00,48.98,4.64
1200000.00,79516.00,48.01,4.64
1200000.00,79516.00,47.30,4.64
1200000.00,79516.00,46.71,4.66
1200000.00,79516.00,46.44,4.66
1200000.00,79516.00,46.22,4.66
1200000.00,79499.96,46.04,4.66
1200000.00,79075.75,46.34,4.63
1200000.00,78768.13,46.55,4.63
1200000.00,78460.24,46.76,4.63
1200000.00,78593.28,46.67,4.63
1200000.00,79482.13,46.06,4.51
1200000.00,79516.00,46.24,4.51
1200000.00,79516.00,46.91,4.51
1200000.00,79516.00,47.44,4.61
1200000.00,79516.00,47.48,4.61
1200000.00,79516.00,46.87,4.61
1200000.00,79516.00,46.41,4.61
1200000.00,79516.00,46.20,4.66
1200000.00,79516.00,47.01,4.66
1200000.00,79516.00,47.64,4.66
1200000.00,79516.00,48.27,4.66
1200000.00,79516.00,51.85,4.89
1200000.00,79516.00,61.39,4.89
1200000.00,79516.00,67.48,4.89
1200000.00,79516.00,71.60,4.89
1200000.00,79516.00,71.47,4.90
1200000.00,79516.00,71.39,4.90
1200000.00,79516.00,71.31,4.90
1200000.00,79510.70,71.24,4.90
1200000.00,79356.28,71.38,5.31
1200000.00,79206.28,71.52,5.31
1200000.00,79056.56,71.67,5.31
1200000.00,78978.00,71.54,5.31
1200000.00,78978.00,70.36,5.13
1200000.00,78978.00,69.51,5.13
1200000.00,78993.53,68.77,5.13
1200000.00,79316.82,69.24,5.13
1200000.00,79725.24,69.84,4.80
1200000.00,80032.08,70.28,4.80
1200000.00,79983.31,70.52,4.80
1200000.00,79749.27,71.20,4.80
1200000.00,79545.99,71.79,4.97
1200000.00,79448.43,71.88,4.97
1200000.00,79226.65,71.88,4.97
1200000.00,79072.38,71.88,4.97
1200000.00,78978.00,71.73,4.99
1200000.00,78978.00,71.16,4.99
1200000.00,78978.00,70.72,4.99
1200000.00,78983.41,70.33,4.99
1200000.00,79190.32,70.84,4.96
1200000.00,79339.42,71.21,4.96
1200000.00,79488.26,71.57,4.96
1200000.00,79516.00,71.36,4.96
1200000.00,79516.00,70.26,4.84
1200000.00,79516.00,69.62,4.84
1200000.00,79516.00,69.89,4.84
1200000.00,79516.00,72.03,4.84
1200000.00,79516.00,73.21,4.94
1200000.00,79516.00,73.10,4.94
1200000.00,79516.00,71.64,4.94
1200000.00,79516.00,70.60,4.94
1200000.00,79537.70,69.73,5.00
1200000.00,79700.41,68.93,5.00
1200000.00,79844.06,68.22,5.00
1200000.00,79987.42,67.52,5.00
1200000.00,79999.48,67.68,5.00
1200000.00,79799.03,69.50,5.00
1200000.00,79652.05,70.83,5.00
1200000.00,79520.79,72.05,5.00
1200000.00,79699.03,71.77,5.08
1200000.00,79829.73,71.57,5.08
1200000.00,79960.97,71.36,5.08
1200000.00,79994.71,71.31,5.08
1200000.00,79774.99,71.65,4.96
1200000.00,79615.04,71.90,4.96
1200000.00,79516.00,72.06,4.96
1200000.00,79516.00,72.06,4.96
1200000.00,79516.00,72.06,4.98
1200000.00,79516.00,72.06,4.98
1200000.00,79532.98,72.40,4.98
1200000.00,79629.69,74.35,4.98
1200000.00,79737.33,76.52,5.18
1200000.00,79816.89,78.12,5.18
1200000.00,79894.77,79.69,5.18
1200000.00,79974.17,81.29,5.18
1200000.00,80077.31,83.19,5.68
1200000.00,80230.38,85.09,5.68
1200000.00,80361.35,86.73,5.68
1200000.00,80502.88,88.49,5.68
1200000.00,80549.43,89.76,5.60
1200000.00,80382.41,90.41,5.60
1200000.00,80256.51,90.89,5.60
1200000.00,80133.79,91.36,5.60
1200000.00,80014.66,92.28,5.32
1200000.00,79837.59,95.02,5.32
1200000.00,79700.02,97.15,5.32
1200000.00,79561.91,99.29,5.32
1200000.00,79633.26,98.97,5.33
1200000.00,79986.34,95.87,5.33
1200000.00,80221.94,93.79,5.33
1200000.00,80457.53,91.72,5.33
1200000.00,80592.00,91.34,5.25
1200000.00,80592.00,94.15,5.25
1200000.00,80592.00,97.64,5.25
1200000.00,80592.00,99.65,5.25
1200000.00,80592.00,99.03,5.34
1200000.00,80592.00,94.85,5.34
1200000.00,80592.00,92.54,5.34
1200000.00,80592.00,90.25,5.34
1200000.00,80592.00,90.75,5.12
1200000.00,80592.00,91.25,5.12
1200000.00,80592.00,91.73,5.12
1200000.00,80592.00,92.23,5.12
1200000.00,80564.58,92.88,5.44
1200000.00,80418.19,94.92,5.44
1200000.00,80298.31,96.59,5.44
1200000.00,80181.19,98.23,5.44
1200000.00,80067.50,99.52,5.44
1200000.00,80209.42,94.44,5.44
1200000.00,80386.91,88.10,5.44
1200000.00,80514.08,83.55,5.44
1200000.00,80607.68,81.29,5.12
1200000.00,80719.42,85.03,5.12
1200000.00,80798.83,87.68,5.12
1200000.00,80877.29,90.30,5.12
1200000.00,80960.38,93.08,5.38
1200000.00,81038.87,95.70,5.38
1200000.00,81117.64,98.34,5.38
1200000.00,81075.86,97.80,5.38
1200000.00,80853.22,93.91,5.74
1200000.00,80727.51,91.71,5.74
1200000.00,80601.70,89.51,5.74
1200000.00,80644.39,90.38,5.74
1200000.00,80849.11,94.44,5.26
1200000.00,80991.98,97.27,5.26
1200000.00,81105.89,99.52,5.26
1200000.00,81082.63,99.80,5.26
1200000.00,80905.07,99.05,5.26
1200000.00,80783.75,98.54,5.26
1200000.00,80664.18,98.03,5.26
1200000.00,80592.00,97.67,5.26
1200000.00,80592.00,97.25,5.21
1200000.00,80592.00,96.97,5.21
1200000.00,80592.00,96.69,5.21
1200000.00,80592.00,96.41,5.21
1200000.00,80592.00,96.86,5.22
1200000.00,80592.00,98.09,5.22
1200000.00,80592.00,98.84,5.22
1200000.00,80592.00,99.59,5.22
1200000.00,80636.39,99.81,5.20
1200000.00,80806.42,99.08,5.20
1200000.00,80972.39,98.37,5.20
1200000.00,81085.38,97.89,5.20
1200000.00,81166.83,97.86,5.47
1200000.00,81326.98,98.54,5.47
1200000.00,81448.60,99.06,5.47
1200000.00,81571.37,99.59,5.47
1200000.00,81644.26,99.53,5.39
1200000.00,81485.42,96.36,5.39
1200000.00,81349.41,93.66,5.39
1200000.00,81213.25,90.94,5.39
1200000.00,81075.20,84.83,4.98
1200000.00,80871.53,68.29,4.98
1200000.00,80720.69,56.04,4.98
1200000.00,80607.12,45.62,4.98
1200000.00,80895.42,46.20,4.78
1200000.00,81115.71,46.65,4.78
1200000.00,81410.56,47.24,4.78
1200000.00,81614.33,47.65,4.78
1200000.00,81668.00,48.44,5.09
1200000.00,81668.00,50.51,5.09
1200000.00,81668.00,51.86,5.09
1200000.00,81634.96,52.42,5.09
1200000.00,81450.49,51.27,4.80
1200000.00,81299.74,50.32,4.80
1200000.00,81148.73,49.37,4.80
1200000.00,81130.00,48.64,4.80
1200000.00,81130.00,46.43,4.70
1200000.00,81130.00,45.04,4.70
1200000.00,81087.38,44.56,4.70
1200000.00,80890.40,45.09,4.70
1200000.00,80661.69,45.71,4.78
1200000.00,80698.29,46.24,4.78
1200000.00,80948.63,47.04,4.78
1200000.00,81130.00,47.60,4.86
1200000.00,81130.00,47.22,4.86
1200000.00,81130.00,46.85,4.86
1200000.00,81130.00,46.48,4.86
1200000.00,81130.00,46.18,4.88
1200000.00,81130.00,45.85,4.88
1200000.00,81130.00,45.62,4.88
1200000.00,81130.00,45.39,4.88
1200000.00,81042.99,45.58,4.87
1200000.00,80789.00,46.36,4.87
1200000.00,80621.88,46.88,4.87
1200000.00,80592.00,47.21,4.87
1200000.00,80592.00,48.27,4.78
1200000.00,80592.00,49.10,4.78
1200000.00,80592.00,49.18,4.78
1200000.00,80592.00,48.94,4.78
1200000.00,80592.00,48.75,4.92
1200000.00,80592.00,48.57,4.92
1200000.00,80592.00,48.56,4.92
1200000.00,80592.00,48.55,4.92
1200000.00,80592.00,48.53,5.00
1200000.00,80592.00,48.67,5.00
1200000.00,80592.00,49.39,5.00
1200000.00,80592.00,49.96,5.00
1200000.00,80592.00,50.70,5.01
1200000.00,80592.00,50.57,5.01
1200000.00,80592.00,50.44,5.01
1200000.00,80592.00,50.30,5.01
1200000.00,80592.00,50.05,5.12
1200000.00,80627.97,51.48,5.12
1200000.00,80789.78,58.13,5.12
1200000.00,80916.43,63.34,5.12
1200000.00,81041.25,68.47,5.45
1200000.00,81108.51,71.90,5.45
1200000.00,80936.08,70.15,5.45
1200000.00,80785.68,68.63,5.45
1200000.00,80630.58,67.06,5.39
1200000.00,80592.00,67.10,5.39
1200000.00,80592.00,68.72,5.39
1200000.00,80592.00,69.91,5.39
1200000.00,80626.35,70.88,5.52
1200000.00,80805.18,70.41,5.52
1200000.00,80950.36,70.03,5.52
1200000.00,81097.44,69.65,5.52
1200000.00,80991.01,70.10,5.60
1200000.00,80716.57,71.16,5.60
1200000.00,80601.62,71.63,5.60
1200000.00,80934.30,71.33,5.60
1200000.00,81168.85,71.12,5.60
1200000.00,81403.69,70.91,5.60
1200000.00,81638.11,70.69,5.60
1200000.00,81668.00,70.99,5.65
1200000.00,81668.00,71.82,5.65
1200000.00,81668.00,72.34,5.65
1200000.00,81668.00,72.85,5.65
1200000.00,81668.00,73.56,5.29
1200000.00,81668.00,74.08,5.29
1200000.00,81668.00,74.59,5.29
1200000.00,81668.00,75.13,5.29
1200000.00,81668.00,77.38,5.39
1200000.00,81668.00,78.71,5.39
1200000.00,81655.85,79.97,5.39
1200000.00,81531.93,84.12,5.39
1200000.00,81420.87,87.84,6.09
1200000.00,81309.47,91.58,6.09
1200000.00,81198.03,95.31,6.09
1200000.00,81165.80,97.60,6.09
1200000.00,81435.02,97.64,6.03
1200000.00,81627.26,97.67,6.03
1200000.00,81818.87,97.69,6.03
1200000.00,82006.72,97.72,6.03
1200000.00,82220.60,97.65,6.35
1200000.00,82319.63,96.99,6.35
1200000.00,82404.01,96.41,6.35
1200000.00,82542.84,95.48,6.35
1200000.00,82626.99,94.91,5.84
1200000.00,82717.56,94.30,5.84
1200000.00,82706.07,93.69,5.84
1200000.00,82559.00,92.03,5.84
1200000.00,82450.07,90.79,5.55
1200000.00,82340.91,89.56,5.55
1200000.00,82234.00,88.35,5.55
